#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MAPK8	MMP9	9606.ENSP00000378974	9606.ENSP00000361405	0	0	0	0	0	0	0	0.569	0.569
MAPK8	SRC	9606.ENSP00000378974	9606.ENSP00000362680	0	0	0.376	0.573	0.063	0.143	0.900	0.704	0.947
MAPK8	PRKCD	9606.ENSP00000378974	9606.ENSP00000378217	0	0	0	0.592	0	0.171	0.800	0.500	0.860
MAPK8	SAG	9606.ENSP00000378974	9606.ENSP00000386444	0	0	0	0	0.062	0.056	0	0.377	0.400
MAPK8	YAP1	9606.ENSP00000378974	9606.ENSP00000478927	0	0	0	0	0.063	0	0	0.405	0.418
MAPK8	YWHAZ	9606.ENSP00000378974	9606.ENSP00000379287	0	0	0	0	0	0.270	0	0.239	0.421
MAPK8	VEGFA	9606.ENSP00000378974	9606.ENSP00000478570	0	0	0	0	0	0	0	0.517	0.517
MAPK8	TNF	9606.ENSP00000378974	9606.ENSP00000398698	0	0	0	0	0.052	0	0	0.696	0.700
MAPK8	MYC	9606.ENSP00000378974	9606.ENSP00000479618	0	0	0	0	0	0.462	0	0.562	0.754
MAPK8	PIK3R1	9606.ENSP00000378974	9606.ENSP00000428056	0	0	0	0	0	0.678	0	0.377	0.791
MAPK8	NCK1	9606.ENSP00000378974	9606.ENSP00000417273	0	0	0	0	0	0	0.900	0.230	0.919
MAPK8	SHC1	9606.ENSP00000378974	9606.ENSP00000401303	0	0	0	0	0.065	0.213	0.900	0.413	0.951
MAPK8	TRAF6	9606.ENSP00000378974	9606.ENSP00000433623	0	0	0	0	0.063	0.236	0.900	0.607	0.968
MAPK8	RHOA	9606.ENSP00000378974	9606.ENSP00000400175	0	0	0	0	0.062	0.707	0.900	0.557	0.986
MCL1	SIRT1	9606.ENSP00000358022	9606.ENSP00000212015	0	0	0	0	0.062	0	0	0.417	0.429
MCL1	MMP2	9606.ENSP00000358022	9606.ENSP00000219070	0	0	0	0	0	0	0	0.426	0.426
MCL1	TSC2	9606.ENSP00000358022	9606.ENSP00000219476	0	0	0	0	0	0	0	0.402	0.402
MCL1	RPS6KB1	9606.ENSP00000358022	9606.ENSP00000225577	0	0	0	0	0	0	0	0.556	0.556
MCL1	SNAI1	9606.ENSP00000358022	9606.ENSP00000244050	0	0	0	0	0	0	0	0.403	0.403
MCL1	RAF1	9606.ENSP00000358022	9606.ENSP00000251849	0	0	0	0	0	0	0	0.505	0.505
MCL1	MDM2	9606.ENSP00000358022	9606.ENSP00000258149	0	0	0	0	0	0.056	0	0.751	0.755
MCL1	PIK3CA	9606.ENSP00000358022	9606.ENSP00000263967	0	0	0	0	0.062	0.058	0	0.468	0.488
MCL1	STAT3	9606.ENSP00000358022	9606.ENSP00000264657	0	0	0	0	0.065	0.069	0.900	0.773	0.977
MCL1	TP53	9606.ENSP00000358022	9606.ENSP00000269305	0	0	0	0	0.051	0.298	0.900	0.944	0.995
MCL1	NOTCH1	9606.ENSP00000358022	9606.ENSP00000277541	0	0	0	0	0.065	0	0	0.531	0.543
MCL1	MYCN	9606.ENSP00000358022	9606.ENSP00000281043	0	0	0	0	0	0	0	0.401	0.400
MCL1	STAT5B	9606.ENSP00000358022	9606.ENSP00000293328	0	0	0	0	0	0.069	0	0.603	0.614
MCL1	NPM1	9606.ENSP00000358022	9606.ENSP00000296930	0	0	0	0	0	0	0	0.416	0.416
MCL1	SOCS3	9606.ENSP00000358022	9606.ENSP00000330341	0	0	0	0	0.091	0	0.900	0.392	0.939
MCL1	STAT5A	9606.ENSP00000358022	9606.ENSP00000341208	0	0	0	0	0.061	0.069	0	0.604	0.623
MCL1	STAT1	9606.ENSP00000358022	9606.ENSP00000354394	0	0	0	0	0.062	0.069	0.900	0.486	0.949
MCL1	MTOR	9606.ENSP00000358022	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.600	0.607
MCL1	PTGS2	9606.ENSP00000358022	9606.ENSP00000356438	0	0	0	0	0.066	0	0	0.457	0.471
MCL1	SDC1	9606.ENSP00000358022	9606.ENSP00000370542	0	0	0	0	0	0	0	0.405	0.405
MCL1	PCNA	9606.ENSP00000358022	9606.ENSP00000368458	0	0	0	0	0.065	0.291	0	0.181	0.409
MCL1	MMP9	9606.ENSP00000358022	9606.ENSP00000361405	0	0	0	0	0	0	0	0.470	0.470
MCL1	NRAS	9606.ENSP00000358022	9606.ENSP00000358548	0	0	0	0	0.062	0.130	0	0.458	0.519
MCL1	SRC	9606.ENSP00000358022	9606.ENSP00000362680	0	0	0	0	0	0	0	0.561	0.561
MCL1	TNF	9606.ENSP00000358022	9606.ENSP00000398698	0	0	0	0	0.062	0.059	0	0.573	0.590
MCL1	VEGFA	9606.ENSP00000358022	9606.ENSP00000478570	0	0	0	0	0	0	0	0.605	0.605
MCL1	PTEN	9606.ENSP00000358022	9606.ENSP00000361021	0	0	0	0	0	0.076	0	0.640	0.653
MCL1	TRAF6	9606.ENSP00000358022	9606.ENSP00000433623	0	0	0	0	0	0.270	0	0.664	0.744
MCL1	MYC	9606.ENSP00000358022	9606.ENSP00000479618	0	0	0	0	0.065	0.130	0	0.747	0.776
MCL1	XIAP	9606.ENSP00000358022	9606.ENSP00000360242	0	0	0	0	0.062	0.063	0	0.856	0.863
MCL1	PIK3R1	9606.ENSP00000358022	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.369	0.934
MDM2	REM1	9606.ENSP00000258149	9606.ENSP00000201979	0	0	0	0	0	0	0	0.466	0.466
MDM2	SIRT1	9606.ENSP00000258149	9606.ENSP00000212015	0	0	0	0	0.062	0.270	0	0.570	0.680
MDM2	TSC2	9606.ENSP00000258149	9606.ENSP00000219476	0	0	0	0	0	0	0	0.517	0.517
MDM2	RPS6KB1	9606.ENSP00000258149	9606.ENSP00000225577	0	0	0	0	0.062	0.345	0	0.711	0.807
MDM2	SNAI1	9606.ENSP00000258149	9606.ENSP00000244050	0	0	0	0	0	0.486	0	0.470	0.716
MDM2	MMP9	9606.ENSP00000258149	9606.ENSP00000361405	0	0	0	0	0	0	0	0.403	0.403
MDM2	SOX2	9606.ENSP00000258149	9606.ENSP00000323588	0	0	0	0	0	0	0	0.404	0.404
MDM2	ZEB1	9606.ENSP00000258149	9606.ENSP00000354487	0	0	0	0	0.062	0	0	0.392	0.405
MDM2	PGR	9606.ENSP00000258149	9606.ENSP00000325120	0	0	0	0	0	0.057	0	0.405	0.414
MDM2	SMAD2	9606.ENSP00000258149	9606.ENSP00000262160	0	0	0	0	0.077	0	0	0.392	0.414
MDM2	PAX3	9606.ENSP00000258149	9606.ENSP00000375921	0	0	0	0	0	0.182	0	0.324	0.423
MDM2	WT1	9606.ENSP00000258149	9606.ENSP00000331327	0	0	0	0	0	0.111	0	0.395	0.439
MDM2	SDHC	9606.ENSP00000258149	9606.ENSP00000356953	0	0	0	0	0	0.111	0	0.417	0.459
MDM2	TNF	9606.ENSP00000258149	9606.ENSP00000398698	0	0	0	0	0	0	0	0.468	0.468
MDM2	PIK3R1	9606.ENSP00000258149	9606.ENSP00000428056	0	0	0	0	0.062	0	0	0.457	0.468
MDM2	SMAD4	9606.ENSP00000258149	9606.ENSP00000341551	0	0	0	0	0.063	0	0	0.465	0.477
MDM2	SMURF1	9606.ENSP00000258149	9606.ENSP00000354621	0	0	0	0	0.049	0.270	0	0.323	0.488
MDM2	YWHAZ	9606.ENSP00000258149	9606.ENSP00000379287	0	0	0	0	0	0.283	0	0.331	0.500
MDM2	RHOA	9606.ENSP00000258149	9606.ENSP00000400175	0	0	0	0	0	0.270	0	0.343	0.500
MDM2	NRAS	9606.ENSP00000258149	9606.ENSP00000358548	0	0	0	0	0.062	0	0	0.502	0.513
MDM2	NF2	9606.ENSP00000258149	9606.ENSP00000344666	0	0	0	0	0	0	0	0.514	0.514
MDM2	XRCC5	9606.ENSP00000258149	9606.ENSP00000375978	0	0	0	0	0	0	0	0.518	0.518
MDM2	PCNA	9606.ENSP00000258149	9606.ENSP00000368458	0	0	0	0	0	0.486	0	0.107	0.521
MDM2	PPARG	9606.ENSP00000258149	9606.ENSP00000287820	0	0	0	0	0	0.282	0	0.367	0.526
MDM2	STAT3	9606.ENSP00000258149	9606.ENSP00000264657	0	0	0	0	0	0	0	0.529	0.529
MDM2	MTOR	9606.ENSP00000258149	9606.ENSP00000354558	0	0	0	0	0	0	0	0.564	0.564
MDM2	NF1	9606.ENSP00000258149	9606.ENSP00000351015	0	0	0	0	0.062	0	0	0.564	0.573
MDM2	PKM	9606.ENSP00000258149	9606.ENSP00000320171	0	0	0	0	0	0.280	0	0.444	0.582
MDM2	PTGS2	9606.ENSP00000258149	9606.ENSP00000356438	0	0	0	0	0.060	0.176	0	0.513	0.590
MDM2	PIK3CA	9606.ENSP00000258149	9606.ENSP00000263967	0	0	0	0	0.065	0	0	0.608	0.617
MDM2	NEDD4	9606.ENSP00000258149	9606.ENSP00000424827	0	0	0	0	0.073	0.270	0	0.536	0.658
MDM2	VEGFA	9606.ENSP00000258149	9606.ENSP00000478570	0	0	0	0	0	0.270	0	0.561	0.665
MDM2	MYCN	9606.ENSP00000258149	9606.ENSP00000281043	0	0	0	0	0	0.270	0	0.615	0.707
MDM2	RPS6	9606.ENSP00000258149	9606.ENSP00000369757	0	0	0	0	0	0.494	0	0.466	0.718
MDM2	PTK2	9606.ENSP00000258149	9606.ENSP00000341189	0	0	0	0	0	0.270	0	0.639	0.725
MDM2	NOTCH1	9606.ENSP00000258149	9606.ENSP00000277541	0	0	0	0	0	0.486	0	0.612	0.792
MDM2	MYC	9606.ENSP00000258149	9606.ENSP00000479618	0	0	0	0	0	0.129	0	0.811	0.829
MDM2	SRC	9606.ENSP00000258149	9606.ENSP00000362680	0	0	0	0	0	0.281	0.650	0.509	0.865
MDM2	XIAP	9606.ENSP00000258149	9606.ENSP00000360242	0	0	0	0	0.082	0.659	0	0.681	0.891
MDM2	SNAI2	9606.ENSP00000258149	9606.ENSP00000380034	0	0	0	0	0	0.486	0	0.842	0.915
MDM2	RANBP2	9606.ENSP00000258149	9606.ENSP00000283195	0	0	0	0	0.062	0.487	0.900	0.263	0.959
MDM2	SAG	9606.ENSP00000258149	9606.ENSP00000386444	0	0	0	0	0	0.062	0	0.972	0.973
MDM2	PTEN	9606.ENSP00000258149	9606.ENSP00000361021	0	0	0	0	0.062	0	0.900	0.775	0.977
MDM2	SUMO1	9606.ENSP00000258149	9606.ENSP00000376077	0	0	0	0	0	0.501	0.900	0.596	0.978
MDM2	NPM1	9606.ENSP00000258149	9606.ENSP00000296930	0	0	0	0	0	0.835	0	0.974	0.995
MDM2	TP53	9606.ENSP00000258149	9606.ENSP00000269305	0	0	0	0	0.240	0.998	0.900	0.995	0.999
MMP2	SIRT1	9606.ENSP00000219070	9606.ENSP00000212015	0	0	0	0	0	0	0	0.402	0.402
MMP2	SOX2	9606.ENSP00000219070	9606.ENSP00000323588	0	0	0	0	0	0.060	0	0.392	0.404
MMP2	SLC2A1	9606.ENSP00000219070	9606.ENSP00000416293	0	0	0	0	0	0	0	0.405	0.405
MMP2	PGR	9606.ENSP00000219070	9606.ENSP00000325120	0	0	0	0	0	0	0	0.426	0.426
MMP2	NGF	9606.ENSP00000219070	9606.ENSP00000358525	0	0	0	0	0.098	0	0	0.396	0.431
MMP2	SDC1	9606.ENSP00000219070	9606.ENSP00000370542	0	0	0	0	0.103	0	0	0.419	0.457
MMP2	MTOR	9606.ENSP00000219070	9606.ENSP00000354558	0	0	0	0	0	0	0	0.469	0.469
MMP2	PXN	9606.ENSP00000219070	9606.ENSP00000267257	0	0	0	0	0.062	0	0	0.468	0.479
MMP2	PGF	9606.ENSP00000219070	9606.ENSP00000451040	0	0	0	0	0.070	0	0	0.469	0.485
MMP2	PPARG	9606.ENSP00000219070	9606.ENSP00000287820	0	0	0	0	0.062	0	0	0.504	0.514
MMP2	TJP1	9606.ENSP00000219070	9606.ENSP00000281537	0	0	0	0	0.076	0	0	0.517	0.534
MMP2	PCSK9	9606.ENSP00000219070	9606.ENSP00000303208	0	0	0	0	0	0.385	0	0.289	0.544
MMP2	RHOA	9606.ENSP00000219070	9606.ENSP00000400175	0	0	0	0	0.049	0	0	0.561	0.564
MMP2	PTEN	9606.ENSP00000219070	9606.ENSP00000361021	0	0	0	0	0	0	0	0.566	0.566
MMP2	SMAD3	9606.ENSP00000219070	9606.ENSP00000332973	0	0	0	0	0.062	0.057	0	0.556	0.572
MMP2	NOTCH1	9606.ENSP00000219070	9606.ENSP00000277541	0	0	0	0	0.064	0.061	0	0.556	0.575
MMP2	TGFB2	9606.ENSP00000219070	9606.ENSP00000355896	0	0	0	0	0.099	0	0	0.556	0.583
MMP2	MYC	9606.ENSP00000219070	9606.ENSP00000479618	0	0	0	0	0	0	0	0.606	0.606
MMP2	ZEB1	9606.ENSP00000219070	9606.ENSP00000354487	0	0	0	0	0.062	0	0	0.602	0.610
MMP2	SMAD2	9606.ENSP00000219070	9606.ENSP00000262160	0	0	0	0	0.053	0.057	0	0.607	0.619
MMP2	VEGFC	9606.ENSP00000219070	9606.ENSP00000480043	0	0	0	0	0.192	0	0	0.561	0.630
MMP2	PTK2	9606.ENSP00000219070	9606.ENSP00000341189	0	0	0	0	0	0	0	0.636	0.636
MMP2	SMAD4	9606.ENSP00000219070	9606.ENSP00000341551	0	0	0	0	0	0.057	0	0.639	0.645
MMP2	PTGS2	9606.ENSP00000219070	9606.ENSP00000356438	0	0	0	0	0.066	0	0	0.654	0.663
MMP2	TP53	9606.ENSP00000219070	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.669	0.676
MMP2	SNAI1	9606.ENSP00000219070	9606.ENSP00000244050	0	0	0	0	0.090	0	0	0.689	0.705
MMP2	SNAI2	9606.ENSP00000219070	9606.ENSP00000380034	0	0	0	0	0.232	0	0	0.653	0.723
MMP2	TNF	9606.ENSP00000219070	9606.ENSP00000398698	0	0	0	0	0	0	0	0.734	0.734
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0	0.929	0.062	0	0.900	0.923	0.908
MMP2	SRC	9606.ENSP00000219070	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0.622	0.960
MMP2	STAT3	9606.ENSP00000219070	9606.ENSP00000264657	0	0	0	0	0	0.273	0.900	0.683	0.975
MMP2	VEGFA	9606.ENSP00000219070	9606.ENSP00000478570	0	0	0	0	0.065	0	0.900	0.848	0.984
MMP2	TGFB1	9606.ENSP00000219070	9606.ENSP00000221930	0	0	0	0	0.062	0.634	0.900	0.693	0.988
MMP2	TIMP2	9606.ENSP00000219070	9606.ENSP00000262768	0	0	0	0	0.159	0.976	0.600	0.991	0.999
MMP9	REM1	9606.ENSP00000361405	9606.ENSP00000201979	0	0	0	0	0.085	0	0	0.464	0.489
MMP9	SIRT1	9606.ENSP00000361405	9606.ENSP00000212015	0	0	0	0	0	0	0	0.530	0.530
MMP9	TGFB1	9606.ENSP00000361405	9606.ENSP00000221930	0	0	0	0	0.085	0.634	0.900	0.762	0.991
MMP9	RPS6KB1	9606.ENSP00000361405	9606.ENSP00000225577	0	0	0	0	0.062	0	0	0.425	0.437
MMP9	SNAI1	9606.ENSP00000361405	9606.ENSP00000244050	0	0	0	0	0	0	0	0.753	0.753
MMP9	SOX9	9606.ENSP00000361405	9606.ENSP00000245479	0	0	0	0	0	0.060	0	0.466	0.477
MMP9	SMAD2	9606.ENSP00000361405	9606.ENSP00000262160	0	0	0	0	0	0.101	0	0.675	0.695
MMP9	TIMP2	9606.ENSP00000361405	9606.ENSP00000262768	0	0	0	0	0.068	0.180	0	0.923	0.936
MMP9	STAT3	9606.ENSP00000361405	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.746	0.973
MMP9	WNT2	9606.ENSP00000361405	9606.ENSP00000265441	0	0	0	0	0.062	0.060	0	0.466	0.488
MMP9	PXN	9606.ENSP00000361405	9606.ENSP00000267257	0	0	0	0	0.062	0	0	0.513	0.524
MMP9	TP53	9606.ENSP00000361405	9606.ENSP00000269305	0	0	0	0	0	0	0	0.704	0.704
MMP9	NOTCH1	9606.ENSP00000361405	9606.ENSP00000277541	0	0	0	0	0.069	0.061	0	0.605	0.625
MMP9	TJP1	9606.ENSP00000361405	9606.ENSP00000281537	0	0	0	0	0	0	0	0.652	0.652
MMP9	PPARG	9606.ENSP00000361405	9606.ENSP00000287820	0	0	0	0	0	0	0	0.652	0.652
MMP9	SHH	9606.ENSP00000361405	9606.ENSP00000297261	0	0	0	0	0.063	0	0	0.430	0.443
MMP9	VEGFB	9606.ENSP00000361405	9606.ENSP00000311127	0	0	0	0	0	0	0	0.423	0.423
MMP9	SOX2	9606.ENSP00000361405	9606.ENSP00000323588	0	0	0	0	0	0.060	0	0.451	0.461
MMP9	PGR	9606.ENSP00000361405	9606.ENSP00000325120	0	0	0	0	0	0	0	0.500	0.499
MMP9	SOCS3	9606.ENSP00000361405	9606.ENSP00000330341	0	0	0	0	0.223	0	0	0.440	0.546
MMP9	PDGFB	9606.ENSP00000361405	9606.ENSP00000330382	0	0	0	0	0.076	0	0	0.474	0.494
MMP9	SMAD3	9606.ENSP00000361405	9606.ENSP00000332973	0	0	0	0	0	0.121	0	0.623	0.654
MMP9	PTK2	9606.ENSP00000361405	9606.ENSP00000341189	0	0	0	0	0.062	0	0	0.649	0.656
MMP9	SMAD4	9606.ENSP00000361405	9606.ENSP00000341551	0	0	0	0	0	0.057	0	0.535	0.543
MMP9	PDGFA	9606.ENSP00000361405	9606.ENSP00000346508	0	0	0	0	0	0	0	0.422	0.422
MMP9	STAT1	9606.ENSP00000361405	9606.ENSP00000354394	0	0	0	0	0	0	0	0.537	0.537
MMP9	ZEB1	9606.ENSP00000361405	9606.ENSP00000354487	0	0	0	0	0	0	0	0.658	0.658
MMP9	MTOR	9606.ENSP00000361405	9606.ENSP00000354558	0	0	0	0	0	0	0	0.528	0.528
MMP9	TGFB2	9606.ENSP00000361405	9606.ENSP00000355896	0	0	0	0	0	0	0	0.561	0.561
MMP9	PTGS2	9606.ENSP00000361405	9606.ENSP00000356438	0	0	0	0	0.097	0	0	0.745	0.760
MMP9	SDHC	9606.ENSP00000361405	9606.ENSP00000356953	0	0	0	0	0	0	0	0.451	0.451
MMP9	NGF	9606.ENSP00000361405	9606.ENSP00000358525	0	0	0	0	0	0	0	0.525	0.525
MMP9	XIAP	9606.ENSP00000361405	9606.ENSP00000360242	0	0	0	0	0	0	0	0.518	0.518
MMP9	PTEN	9606.ENSP00000361405	9606.ENSP00000361021	0	0	0	0	0	0	0	0.620	0.620
MMP9	SOD2	9606.ENSP00000361405	9606.ENSP00000446252	0	0	0	0	0.069	0	0	0.395	0.413
MMP9	PRKCD	9606.ENSP00000361405	9606.ENSP00000378217	0	0	0	0	0.077	0	0	0.392	0.414
MMP9	TRAF6	9606.ENSP00000361405	9606.ENSP00000433623	0	0	0	0	0.064	0	0	0.481	0.494
MMP9	PGF	9606.ENSP00000361405	9606.ENSP00000451040	0	0	0	0	0	0	0	0.572	0.572
MMP9	RHOA	9606.ENSP00000361405	9606.ENSP00000400175	0	0	0	0	0.055	0	0	0.609	0.614
MMP9	VEGFC	9606.ENSP00000361405	9606.ENSP00000480043	0	0	0	0	0	0	0	0.620	0.620
MMP9	MYC	9606.ENSP00000361405	9606.ENSP00000479618	0	0	0	0	0	0	0	0.684	0.684
MMP9	SNAI2	9606.ENSP00000361405	9606.ENSP00000380034	0	0	0	0	0	0	0	0.720	0.720
MMP9	TNF	9606.ENSP00000361405	9606.ENSP00000398698	0	0	0	0	0.176	0	0	0.872	0.890
MMP9	SRC	9606.ENSP00000361405	9606.ENSP00000362680	0	0	0	0	0.089	0	0.900	0.700	0.970
MMP9	SDC1	9606.ENSP00000361405	9606.ENSP00000370542	0	0	0	0	0	0	0.900	0.851	0.984
MMP9	VEGFA	9606.ENSP00000361405	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.879	0.987
MSTN	RPS6KB1	9606.ENSP00000260950	9606.ENSP00000225577	0	0	0	0	0	0	0	0.576	0.576
MSTN	MYOD1	9606.ENSP00000260950	9606.ENSP00000250003	0	0	0	0	0.096	0	0	0.858	0.866
MSTN	WNT2	9606.ENSP00000260950	9606.ENSP00000265441	0	0	0	0	0.049	0.145	0	0.327	0.405
MSTN	PTEN	9606.ENSP00000260950	9606.ENSP00000361021	0	0	0	0	0	0.057	0	0.418	0.428
MSTN	SLC2A4	9606.ENSP00000260950	9606.ENSP00000320935	0	0	0	0	0.062	0.057	0	0.426	0.448
MSTN	PPARG	9606.ENSP00000260950	9606.ENSP00000287820	0	0	0	0	0	0	0	0.460	0.459
MSTN	TNF	9606.ENSP00000260950	9606.ENSP00000398698	0	0	0	0	0	0	0	0.510	0.510
MSTN	PAX3	9606.ENSP00000260950	9606.ENSP00000375921	0	0	0	0	0.062	0.105	0	0.539	0.580
MSTN	MTOR	9606.ENSP00000260950	9606.ENSP00000354558	0	0	0	0	0	0	0	0.596	0.596
MSTN	VDR	9606.ENSP00000260950	9606.ENSP00000447173	0	0	0	0	0.062	0	0	0.596	0.605
MSTN	SMAD4	9606.ENSP00000260950	9606.ENSP00000341551	0	0	0	0	0	0.148	0.900	0.741	0.976
MSTN	SMAD3	9606.ENSP00000260950	9606.ENSP00000332973	0	0	0	0	0.052	0.183	0.900	0.727	0.976
MSTN	SMAD2	9606.ENSP00000260950	9606.ENSP00000262160	0	0	0	0	0.052	0.183	0.900	0.765	0.979
MTOR	TNS1	9606.ENSP00000354558	9606.ENSP00000171887	0	0	0	0	0	0.168	0	0.685	0.727
MTOR	REM1	9606.ENSP00000354558	9606.ENSP00000201979	0	0	0	0	0	0.151	0	0.564	0.614
MTOR	SIRT1	9606.ENSP00000354558	9606.ENSP00000212015	0	0	0	0	0.062	0.518	0	0.866	0.934
MTOR	TSC2	9606.ENSP00000354558	9606.ENSP00000219476	0	0	0	0	0.082	0.757	0.900	0.988	0.999
MTOR	TGFB1	9606.ENSP00000354558	9606.ENSP00000221930	0	0	0	0	0	0	0	0.408	0.408
MTOR	PIK3R2	9606.ENSP00000354558	9606.ENSP00000222254	0	0	0	0	0.062	0.244	0.800	0.599	0.935
MTOR	RPS6KB1	9606.ENSP00000354558	9606.ENSP00000225577	0	0	0	0	0.062	0.992	0.900	0.951	0.999
MTOR	PLEK	9606.ENSP00000354558	9606.ENSP00000234313	0	0	0	0	0	0	0	0.957	0.957
MTOR	PLCG1	9606.ENSP00000354558	9606.ENSP00000244007	0	0	0	0	0.068	0.102	0	0.693	0.722
MTOR	SNAI1	9606.ENSP00000354558	9606.ENSP00000244050	0	0	0	0	0.062	0	0	0.459	0.470
MTOR	YWHAH	9606.ENSP00000354558	9606.ENSP00000248975	0	0	0	0	0.044	0.170	0.900	0.138	0.922
MTOR	MYOD1	9606.ENSP00000354558	9606.ENSP00000250003	0	0	0	0	0	0	0	0.428	0.428
MTOR	RAF1	9606.ENSP00000354558	9606.ENSP00000251849	0	0	0	0	0.062	0.104	0	0.545	0.584
MTOR	SMAD2	9606.ENSP00000354558	9606.ENSP00000262160	0	0	0	0	0	0	0	0.479	0.479
MTOR	RHEB	9606.ENSP00000354558	9606.ENSP00000262187	0	0	0	0	0.057	0.993	0.900	0.994	0.999
MTOR	PIK3R3	9606.ENSP00000354558	9606.ENSP00000262741	0	0	0	0	0.062	0.244	0.800	0.419	0.906
MTOR	NOTCH3	9606.ENSP00000354558	9606.ENSP00000263388	0	0	0	0	0	0.074	0	0.443	0.462
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.541	0.062	0.347	0.900	0.782	0.957
MTOR	YWHAE	9606.ENSP00000354558	9606.ENSP00000264335	0	0	0	0	0.046	0.170	0.900	0.179	0.926
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0.049	0.836	0.900	0.692	0.994
MTOR	WNT2	9606.ENSP00000354558	9606.ENSP00000265441	0	0	0	0	0	0	0	0.500	0.500
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.469	0	0.752	0.862
MTOR	NOTCH1	9606.ENSP00000354558	9606.ENSP00000277541	0	0	0	0	0	0.074	0	0.644	0.657
MTOR	PPARG	9606.ENSP00000354558	9606.ENSP00000287820	0	0	0	0	0	0.061	0.800	0.813	0.961
MTOR	PIK3CB	9606.ENSP00000354558	9606.ENSP00000289153	0	0	0	0.541	0.062	0.347	0.800	0.670	0.906
MTOR	STAT5B	9606.ENSP00000354558	9606.ENSP00000293328	0	0	0	0	0.049	0	0	0.517	0.521
MTOR	RICTOR	9606.ENSP00000354558	9606.ENSP00000296782	0	0	0	0	0.110	0.998	0.900	0.994	0.999
MTOR	TSC1	9606.ENSP00000354558	9606.ENSP00000298552	0	0	0	0	0.063	0.396	0.900	0.843	0.989
MTOR	RPTOR	9606.ENSP00000354558	9606.ENSP00000307272	0	0	0	0	0.640	0.998	0.900	0.994	0.999
MTOR	PKM	9606.ENSP00000354558	9606.ENSP00000320171	0	0	0	0	0.052	0	0	0.602	0.607
MTOR	SLC2A4	9606.ENSP00000354558	9606.ENSP00000320935	0	0	0	0	0.056	0	0	0.625	0.630
MTOR	SOX2	9606.ENSP00000354558	9606.ENSP00000323588	0	0	0	0	0	0.056	0	0.391	0.401
MTOR	PGR	9606.ENSP00000354558	9606.ENSP00000325120	0	0	0	0	0	0.061	0	0.497	0.507
MTOR	SOCS3	9606.ENSP00000354558	9606.ENSP00000330341	0	0	0	0	0	0.103	0	0.469	0.504
MTOR	SMAD3	9606.ENSP00000354558	9606.ENSP00000332973	0	0	0	0	0.062	0	0	0.467	0.478
MTOR	PTPN11	9606.ENSP00000354558	9606.ENSP00000340944	0	0	0	0	0.058	0.066	0	0.412	0.438
MTOR	PTK2	9606.ENSP00000354558	9606.ENSP00000341189	0	0	0	0	0.065	0.058	0	0.418	0.442
MTOR	STAT5A	9606.ENSP00000354558	9606.ENSP00000341208	0	0	0	0	0.049	0	0	0.521	0.525
MTOR	SMAD4	9606.ENSP00000354558	9606.ENSP00000341551	0	0	0	0	0	0.226	0	0.456	0.561
MTOR	NF2	9606.ENSP00000354558	9606.ENSP00000344666	0	0	0	0	0	0	0	0.460	0.460
MTOR	SREBF1	9606.ENSP00000354558	9606.ENSP00000348069	0	0	0	0	0	0	0.900	0.620	0.960
MTOR	NF1	9606.ENSP00000354558	9606.ENSP00000351015	0	0	0	0	0.106	0	0	0.591	0.618
MTOR	PIK3CG	9606.ENSP00000354558	9606.ENSP00000352121	0	0	0	0	0.062	0.342	0	0.690	0.792
MTOR	STAT1	9606.ENSP00000354558	9606.ENSP00000354394	0	0	0	0	0.049	0.728	0	0.804	0.944
MTOR	NEDD4	9606.ENSP00000354558	9606.ENSP00000424827	0	0	0	0	0.112	0.116	0	0.315	0.416
MTOR	NGF	9606.ENSP00000354558	9606.ENSP00000358525	0	0	0	0	0	0	0	0.431	0.431
MTOR	XIAP	9606.ENSP00000354558	9606.ENSP00000360242	0	0	0	0	0.068	0	0	0.466	0.481
MTOR	NFE2L1	9606.ENSP00000354558	9606.ENSP00000354855	0	0	0	0	0.070	0	0	0.471	0.487
MTOR	PTGS2	9606.ENSP00000354558	9606.ENSP00000356438	0	0	0	0	0	0.058	0	0.527	0.535
MTOR	SOD2	9606.ENSP00000354558	9606.ENSP00000446252	0	0	0	0	0.049	0.104	0	0.541	0.575
MTOR	TRAF6	9606.ENSP00000354558	9606.ENSP00000433623	0	0	0	0	0	0.345	0	0.426	0.608
MTOR	SIRT5	9606.ENSP00000354558	9606.ENSP00000476228	0	0	0	0	0.062	0.076	0	0.611	0.633
